Type	diana	mirmap	mirtarget	mirza_U	paccmit	targetscan_C	targetscan_NC
pos	0.549	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.602	0.1145668	25	-7.5936245	0.489	0.026	-32.278
pos	0.684	0.1098651	25	-7.5936245	0.904	-2.219	-32.278
pos	0.503	-7.60839985	25	-7.5936245	0.671	-2.219	-32.278
pos	0.663	0.187129	25	0.169484	-0.5	-2.219	0.256
pos	0.703	0.1257673	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.172158	25	-7.5936245	-0.5	-2.219	0.095
pos	0.493	0.0386026	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.543	0.431049	67.8294	0.222151	-0.5	-2.219	0.756
pos	0.512	-7.60839985	25	-7.5936245	0.889	-2.219	-32.278
pos	0.66	-7.60839985	25	-7.5936245	0.28	-2.219	-32.278
pos	0.68	0.130411	25	-7.5936245	-0.5	-2.219	0.197
pos	0.455	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.636	0.0227254	25	0.272409	-0.5	-2.219	-32.278
pos	0.175	0.263765	25	0.170694	-0.5	-2.219	0.008
pos	0.458	0.0179465	25	-7.5936245	-0.5	-2.219	0.018
pos	0.175	-7.60839985	25	0.304978	-0.5	-2.219	-32.278
pos	0.479	-7.60839985	25	-7.5936245	0.724	-2.219	-32.278
pos	0.175	0.0076524	25	-7.5936245	0.671	-2.219	-32.278
pos	0.994	0.479768	63.9490681096	0.71754	-0.5	-2.219	-32.278
pos	0.175	0.0831233	25	-7.5936245	-0.5	-2.219	0.026
pos	0.175	-7.60839985	25	-7.5936245	0.568	-2.219	-32.278
pos	0.522	0.1181533	64.8994	-7.5936245	-0.5	-2.219	0.06
pos	0.609	0.296656	25	-7.5936245	-0.5	0.232	0
pos	0.175	0.0304786	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.505	0.0815546	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.456	0.0773093	25	-7.5936245	0.619	-2.219	-32.278
pos	0.175	0.0345956	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.597	0.1350302	25	-7.5936245	0.612	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.796	-2.219	-32.278
pos	0.589	0.269258	81.3054	0.248485	0.977	-2.219	0.142
pos	0.526	-7.60839985	25	-7.5936245	0.934	-2.219	-32.278
pos	0.703	0.263929	25	0.232695	0.484	-2.219	0.02
pos	0.465	0.1130647	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.517	0.0049512	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.0218055	25	-7.5936245	-0.5	-2.219	0.001
pos	0.488	0.0199048	25	-7.5936245	-0.5	-2.219	0.01
pos	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0
pos	0.512	0.240438	25	0.179332	0.897	-2.219	0.02
pos	0.513	0.04638087	25	0.196841	-0.5	-2.219	0
pos	0.569	0.05826677	25	0.151726	-0.5	-2.219	0.03
pos	0.78	0.0413151	25	-7.5936245	0.59	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.079
pos	0.175	-7.60839985	25	-7.5936245	0.883	-2.219	-32.278
pos	0.682	0.394991	58.9552992358	0.286989	-0.5	-2.219	0.216
pos	0.175	0.04836525	25	-7.5936245	-0.5	0.13	-32.278
pos	0.974	0.827918	25	0.761741	-0.5	-2.219	0
pos	0.175	0.0395031	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.821	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.507	0.215716	25	-7.5936245	0.521	-2.219	0.269
pos	0.175	0.140879	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.692786	67.9822384966	0.487002	0.906	-2.219	0.192
pos	0.175	0.05126544	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.1161981	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.602	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.989	0.295701	79.5317	0.666627	-0.5	0.069	0.009
pos	0.175	-7.60839985	25	0.169543	0.844	-2.219	0.002
pos	0.175	-7.60839985	25	-7.5936245	0.66	-2.219	-32.278
pos	0.868	0.187676	90.9100289434	0.983063	0.849	-2.219	0.02
pos	0.175	0.0745183	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.01
pos	0.487	0.154426	25	-7.5936245	0.931	-2.219	-32.278
pos	0.175	0.1092247	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.1289471	25	-7.5936245	-0.5	-2.219	0.188
pos	0.175	-7.60839985	25	-7.5936245	0.362	-2.219	-32.278
pos	0.903	0.233921	25	0.419331	-0.5	-2.219	0.132
pos	0.648	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.992	0.0731881	66.0342	0.137119	-0.5	0.365	-32.278
pos	0.175	0.184084	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.468	-7.60839985	25	-7.5936245	0.876	-2.219	-32.278
pos	0.175	-7.60839985	25	0.554951	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.58	-2.219	-32.278
pos	0.602	0.1015306	25	0.522595	-0.5	0.005	-32.278
pos	0.175	0.225293	25	0.143509	-0.5	-2.219	0.105
pos	0.504	-7.60839985	25	-7.5936245	-0.5	0.09	-32.278
pos	0.539	0.280982	25	0.244723	-0.5	-2.219	0.09
pos	0.569	-7.60839985	25	-7.5936245	-0.5	0.024	0.028
pos	0.175	0.0036004	25	-7.5936245	-0.5	-2.219	0.01
pos	0.51	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.903	0.0875733	51.2044	0.421794	-0.5	0.108	0.012
pos	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.002
pos	0.601	0.165689	25	-7.5936245	-0.5	-2.219	0.117
pos	0.584	0.1372817	25	0.146826	-0.5	-2.219	0.418
pos	0.553	0.124454	25	-7.5936245	0.893	-2.219	-32.278
pos	0.175	0.05605241	25	-7.5936245	-0.5	-2.219	0.077
pos	0.722	0.325625	25	0.526756	-0.5	-2.219	0.071
pos	0.175	-7.60839985	25	-7.5936245	0.415	-2.219	-32.278
pos	0.646	-7.60839985	25	-7.5936245	-0.5	0.018	-32.278
pos	0.175	0.19839	25	-7.5936245	-0.5	-2.219	0.087
pos	0.713	0.0722798	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.0795945	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.463	-7.60839985	25	-7.5936245	0.467	-2.219	-32.278
pos	0.926	0.462433	25	0.5757	-0.5	0.247	0.024
pos	0.496	0.279316	25	0.255331	-0.5	-2.219	0.185
pos	0.774	-7.60839985	25	-7.5936245	0.984	-2.219	-32.278
pos	0.751	0.04593671	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.871	0.690405	82.8011	0.810135	-0.5	-2.219	0.376
pos	0.512	-7.60839985	25	-7.5936245	0.768	-2.219	0.004
pos	1	0.262649	25	0.168706	-0.5	-2.219	0.077
pos	0.175	-7.60839985	25	-7.5936245	0.819	-2.219	-32.278
pos	0.175	-7.60839985	25	0.192257	-0.5	-2.219	-32.278
pos	0.175	0.0826687	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.491	0.195976	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.936	0.444714	68.211286498	0.315812	-0.5	-2.219	0.291
pos	0.175	0.108281	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.1319317	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.552	0.1204948	25	0.411859	-0.5	-2.219	0.145
pos	0.572	0.203912	25	0.254334	-0.5	-2.219	0.036
pos	0.5	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.0264115	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.582	-2.219	0.217
pos	0.784	0.23052	25	0.252313	-0.5	-2.219	-32.278
pos	0.175	0.376046	25	0.567467	-0.5	-2.219	0.018
pos	0.175	-7.60839985	25	-7.5936245	0.419	-2.219	-32.278
pos	0.697	0.0852694	25	0.597746	-0.5	0.294	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.355	-2.219	0.002
pos	0.175	-7.60839985	25	-7.5936245	0.696	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.9907	-2.219	-32.278
pos	0.515	-7.60839985	25	-7.5936245	0.857	-2.219	0.004
pos	0.774	0.156285	66.5048	0.394458	-0.5	-2.219	0.126
pos	0.517	0.0907099	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.462	0.034107	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.552	-7.60839985	25	-7.5936245	0.975	-2.219	-32.278
pos	0.465	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.207	-2.219	-32.278
pos	0.175	0.0880669	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.556	-7.60839985	25	-7.5936245	-0.5	-2.219	0.002
pos	0.691	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.481	0.0697892	25	-7.5936245	-0.5	-2.219	0.01
pos	0.175	0.0027089	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.0806796	25	0.325268	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.908	-2.219	-32.278
pos	0.478	-7.60839985	25	-7.5936245	0.757	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.408	-2.219	-32.278
pos	0.531	-7.60839985	25	-7.5936245	0.965	-2.219	-32.278
pos	0.572	0.0976745	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.209164	25	-7.5936245	-0.5	-2.219	0.152
pos	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0
pos	0.175	0.154786	25	0.32421	-0.5	-2.219	0.019
pos	0.175	0.05754222	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.552	0.074322	25	-7.5936245	-0.5	-2.219	0.181
pos	0.453	-7.60839985	25	-7.5936245	0.852	-2.219	-32.278
pos	0.504	0.0877911	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.0382631	25	-7.5936245	-0.5	0.01	-32.278
pos	0.175	0.0189025	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.813	-2.219	-32.278
pos	0.521	0.0445791	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.223738	25	0.322207	-0.5	-2.219	-32.278
pos	0.175	0.1212096	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.0658964	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	0.596745	-0.5	-2.219	-32.278
pos	0.994	0.1317071	25	0.133501	0.958	-2.219	0.146
pos	0.175	0.168764	25	0.579225	-0.5	-2.219	0.092
pos	0.512	-7.60839985	25	-7.5936245	0.672	-2.219	0
pos	0.175	-7.60839985	25	-7.5936245	0.89	-2.219	-32.278
pos	0.502	0.1185613	25	0.140093	0.559	-2.219	-32.278
pos	0.668	0.0044167	25	-7.5936245	-0.5	-2.219	0.001
pos	0.739	-7.60839985	25	-7.5936245	0.762	-2.219	-32.278
pos	0.473	-7.60839985	25	-7.5936245	0.568	-2.219	-32.278
pos	0.865	0.27284	25	-7.5936245	-0.5	0.165	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.911	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.9912	-2.219	-32.278
pos	0.452	-7.60839985	25	-7.5936245	0.811	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.486	-2.219	-32.278
pos	0.645	0.1437621	25	0.341492	-0.5	-2.219	0.069
pos	0.175	0.05665614	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.508	-7.60839985	25	-7.5936245	0.668	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.005
pos	0.565	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.751	0.291333	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.473	0.0229798	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.497	0.241323	25	-7.5936245	0.878	-2.219	0.552
pos	0.175	0.0363273	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.0775753	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.565	-7.60839985	25	-7.5936245	0.964	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.986	-2.219	-32.278
pos	0.552	-7.60839985	25	-7.5936245	-0.5	-2.219	0.003
pos	0.612	0.101963	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	0.201083	-0.5	-2.219	0.013
pos	0.5	0.04104613	25	0.333643	-0.5	-2.219	0.051
pos	0.991	0.285509	25	-7.5936245	-0.5	0.019	0.006
pos	0.175	-7.60839985	25	-7.5936245	0.957	-2.219	-32.278
pos	0.175	-7.60839985	25	0.145993	-0.5	-2.219	-32.278
pos	0.175	0.05727752	25	0.390452	-0.5	-2.219	-32.278
pos	0.495	0.391497	25	0.512094	-0.5	-2.219	0.253
pos	0.883	0.0835746	25	0.20119	-0.5	0.149	-32.278
pos	0.669	-7.60839985	25	-7.5936245	0.861	-2.219	-32.278
pos	0.523	0.1439692	25	0.37069	-0.5	-2.219	-32.278
pos	0.459	-7.60839985	25	-7.5936245	0.9989	-2.219	-32.278
pos	0.175	0.23269	25	-7.5936245	0.23	-2.219	-32.278
pos	0.175	0.1462004	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.64	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.945	-2.219	-32.278
pos	0.499	-7.60839985	25	-7.5936245	0.729	-2.219	-32.278
pos	0.491	-7.60839985	25	-7.5936245	0.767	-2.219	-32.278
pos	0.621	0.177525	25	-7.5936245	-0.5	-2.219	0.012
pos	0.606	0.254414	25	-7.5936245	-0.5	-2.219	0.408
pos	0.453	0.0109573	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.24649	25	-7.5936245	-0.5	-2.219	0.2
pos	0.175	0.0215297	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.0374789	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0
pos	0.688	-7.60839985	25	-7.5936245	0.883	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.906	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.676	-2.219	-32.278
pos	0.591	0.05112377	25	-7.5936245	0.945	-2.219	-32.278
pos	0.999	0.24787	25	0.390166	-0.5	0.368	-32.278
pos	0.519	-7.60839985	25	-7.5936245	0.824	-2.219	-32.278
pos	0.175	0.1353456	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.0608734	25	-7.5936245	-0.5	-2.219	0.001
pos	0.175	0.1276157	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.267024	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.852	-2.219	-32.278
pos	0.175	0.113607	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.559	0.229716	25	0.226886	-0.5	0.362	-32.278
pos	0.647	-7.60839985	25	-7.5936245	-0.5	0.022	-32.278
pos	0.592	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.455	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.463	0.0859161	25	1.146877	-0.5	-2.219	-32.278
pos	0.175	0.0822202	54.2086	0.313383	-0.5	0.188	-32.278
pos	0.175	0.05633973	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.685	-2.219	-32.278
pos	0.61	0.19177	52.7556	-7.5936245	-0.5	0.261	-32.278
pos	0.453	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.988	0.368125	91.82115	-7.5936245	0.637	0.48	-32.278
pos	0.999	0.241447	64.6205	0.752843	-0.5	0.342	-32.278
pos	0.58	0.233502	25	-7.5936245	-0.5	-2.219	0.023
pos	0.614	0.341956	66.524	-7.5936245	-0.5	0.501	-32.278
pos	0.471	0.0183785	25	-7.5936245	0.836	-2.219	0.01
pos	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.55
pos	0.175	-7.60839985	25	-7.5936245	0.894	-2.219	-32.278
pos	0.509	0.187499	25	0.186599	0.717	-2.219	0.04
pos	0.451	0.0342593	25	-7.5936245	0.615	-2.219	-32.278
pos	0.175	0.1307742	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.803	-7.60839985	25	-7.5936245	0.746	-2.219	-32.278
pos	0.175	0.294187	62.9886	0.349354	-0.5	-2.219	0.392
pos	0.175	0.543486	25	0.120074	-0.5	-2.219	0.166
pos	0.55	0.1383329	25	-7.5936245	-0.5	-2.219	0.081
pos	0.846	0.532752	25	0.412437	-0.5	0.089	0.015
pos	0.598	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.555	0.165876	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.938	0.175367	25	0.268463	-0.5	0.368	-32.278
pos	0.466	0.1424087	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.514	0.1249258	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.475	-7.60839985	25	-7.5936245	0.886	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.001
pos	0.537	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.784	-2.219	-32.278
pos	0.476	0.137049	25	-7.5936245	0.941	-2.219	0.063
pos	0.175	-7.60839985	25	-7.5936245	0.528	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.959	-2.219	-32.278
pos	0.475	0.0593193	25	0.286288	-0.5	-2.219	0.017
pos	0.175	0.324215	25	0.286562	0.987	-2.219	0.261
pos	0.802	0.587859	84.0622611708	0.290704	-0.5	0.005	0.065
pos	0.853	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.04413523	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.691	0.1011472	25	0.125331	0.892	-2.219	0.116
pos	0.175	-7.60839985	25	-7.5936245	0.175	-2.219	-32.278
pos	0.466	0.0283011	25	-7.5936245	0.768	-2.219	0.002
pos	0.175	-7.60839985	25	-7.5936245	0.285	-2.219	-32.278
pos	0.175	0.084692	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.694	0.308112	58.076	0.31433	-0.5	-2.219	0.117
pos	0.98	1.05255	98.2180787350285	1.206452	-0.5	-2.219	0.776
pos	0.175	0.0823701	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.373793	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.082519	25	-7.5936245	-0.5	-2.219	0.004
pos	0.175	-7.60839985	25	-7.5936245	0.457	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.002
pos	0.601	0.200507	25	0.383146	-0.5	-2.219	0.201
pos	0.645	0.305423	25	-7.5936245	-0.5	-2.219	0.322
pos	0.454	0.05227595	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.76	0.409573	97.30075205	0.845581	0.507	-2.219	0.078
pos	0.175	-7.60839985	25	0.29954	-0.5	-2.219	-32.278
pos	0.773	0.04291076	25	0.122309	-0.5	-2.219	-32.278
pos	0.175	0.0914133	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.0645731	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.01648	25	-7.5936245	-0.5	-2.219	0.115
pos	0.543	0.0380087	25	-7.5936245	0.94	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.823	-2.219	-32.278
pos	0.175	0.197043	25	0.2125	-0.5	-2.219	0.122
pos	0.477	-7.60839985	25	-7.5936245	-0.5	-2.219	0.001
pos	0.802	0.378812	25	-7.5936245	-0.5	0.271	-32.278
pos	0.527	0.255865	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.196
pos	0.175	0.1375308	25	-7.5936245	-0.5	-2.219	0.204
pos	0.819	-7.60839985	25	0.272294	0.682	-2.219	0
pos	0.458	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.594	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.903	-2.219	-32.278
pos	0.528	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.585	0.0317572	25	-7.5936245	0.711	-2.219	0.01
pos	0.625	-7.60839985	25	-7.5936245	-0.5	-2.219	0.013
pos	0.507	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.605	-2.219	-32.278
pos	0.175	0.0877928	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.486	-7.60839985	25	-7.5936245	0.376	-2.219	-32.278
pos	0.496	0.215175	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.746	0.0812587	25	0.221891	0.612	-2.219	0.01
pos	0.175	0.235667	25	0.744549	-0.5	-2.219	0.043
pos	0.175	0.0192783	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.02
pos	0.175	-7.60839985	25	-7.5936245	0.765	-2.219	-32.278
pos	0.175	0.1131565	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.671	-2.219	-32.278
pos	0.175	0.0628217	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.53	0.196982	78.9847	0.45011	-0.5	0.339	-32.278
pos	0.175	0.1114831	25	-7.5936245	-0.5	-2.219	0.054
pos	0.591	0.0904439	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.605	0.179609	25	0.125769	-0.5	-2.219	0.047
pos	0.175	0.0895482	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.987	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.434	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0
pos	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.031
pos	0.175	-7.60839985	25	-7.5936245	0.878	-2.219	-32.278
pos	0.941	0.305518	25	0.67825	-0.5	0.02	0.019
pos	0.506	0.0770479	25	-7.5936245	-0.5	0.254	-32.278
pos	0.541	0.187075	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.495	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.1165547	25	-7.5936245	-0.5	-2.219	0.18
pos	0.175	0.0530018	25	-7.5936245	-0.5	-2.219	0.06
pos	0.834	0.399511	25	-7.5936245	-0.5	-2.219	0.084
pos	0.956	0.33507	25	-7.5936245	-0.5	-2.219	0.631
pos	0.523	0.0147411	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.154431	25	0.129742	-0.5	-2.219	0.251
pos	0.476	0.04498604	25	-7.5936245	-0.5	-2.219	0
pos	0.175	0.1406321	25	0.175131	-0.5	-2.219	0.138
pos	0.175	0.0784285	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.468	0.158501	25	0.386513	-0.5	-2.219	0.016
pos	0.175	-7.60839985	25	-7.5936245	0.976	-2.219	-32.278
pos	0.617	0.440561	25	-7.5936245	-0.5	-2.219	0.047
pos	0.958	0.21002	70.7448	0.495887	-0.5	0.245	-32.278
pos	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.172
pos	0.752	0.304092	25	0.238471	-0.5	-2.219	0.296
pos	0.489	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.002
pos	0.532	0.0735398	25	-7.5936245	-0.5	-2.219	0.166
pos	0.498	-7.60839985	25	-7.5936245	0.967	-2.219	-32.278
pos	0.175	0.0817121	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.573	0.1401064	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.774	0.28418	25	0.430792	-0.5	-2.219	0.144
pos	0.788	0.460243	70.4079929742	0.491832	-0.5	-2.219	0.32
pos	0.175	-7.60839985	25	-7.5936245	0.524	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.855	-2.219	-32.278
pos	0.504	-7.60839985	25	-7.5936245	0.51	-2.219	-32.278
pos	0.533	-7.60839985	25	-7.5936245	-0.5	-2.219	0.031
pos	0.457	0.05412559	25	0.125721	-0.5	-2.219	-32.278
pos	0.654	0.368185	51.2419054096	-7.5936245	0.858	-2.219	0.002
pos	0.496	0.154504	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.528	0.002507	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.871	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.614	-2.219	-32.278
pos	0.572	0.166523	50	0.272716	-0.5	-2.219	0.214
pos	0.175	-7.60839985	25	-7.5936245	0.551	-2.219	-32.278
pos	0.663	0.73211	79.2037094128	0.446688	0.812	-2.219	0.305
pos	0.453	-7.60839985	25	-7.5936245	0.9924	-2.219	-32.278
pos	0.755	-7.60839985	25	-7.5936245	0.616	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.015
pos	0.499	0.262828	25	-7.5936245	-0.5	-2.219	0.211
pos	0.482	0.1426583	25	-7.5936245	0.96	-2.219	-32.278
pos	0.474	0.0613281	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.204073	25	-7.5936245	-0.5	-2.219	0.26
pos	0.632	0.391988	25	-7.5936245	-0.5	-2.219	0.07
pos	0.47	0.1199088	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.527	0.164081	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.508	-2.219	0
pos	0.175	0.0745382	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.1336275	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.483	0.0278331	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.858	0.252523	78.9785	0.409678	-0.5	0.337	-32.278
pos	0.175	0.0852949	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.762	0.230837	25	0.22276	-0.5	-2.219	0.01
pos	0.742	0.663558	80.9178648506	0.277094	0.989	-2.219	0.587
pos	0.706	0.178223	25	-7.5936245	0.831	-2.219	0.003
pos	0.175	-7.60839985	25	-7.5936245	0.336	-2.219	-32.278
pos	0.461	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.0081064	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.529	0.0640296	25	-7.5936245	0.62	-2.219	0.011
pos	0.175	0.025813	25	-7.5936245	0.856	-2.219	-32.278
pos	0.692	0.256103	25	0.19633	-0.5	-2.219	0.173
pos	0.453	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.469	0.0650157	25	0.466155	-0.5	-2.219	0.047
pos	0.688	0.158852	25	0.142423	0.709	-2.219	0.004
pos	0.526	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.998	0.167253	54.6589	0.385764	-0.5	-2.219	0.424
pos	0.175	-7.60839985	25	-7.5936245	0.905	-2.219	-32.278
pos	0.866	0.324588	25	-7.5936245	-0.5	-2.219	0.067
